"","school_id","year","category","year_score","type","count"
"1618","0150811","201314","Black or African American ","2012-13 ","CAPT","N/A "
"1619","0150811","201314","Hispanic or Latino ","2012-13 ","CAPT","N/A "
"1620","0150811","201314","English Language Learners ","2012-13 ","CAPT","N/A "
"1621","0150811","201314","Eligible for Free or Reduced-Price Meals ","2012-13 ","CAPT","N/A "
"1622","0150811","201314","Students with Disabilities ","2012-13 ","CAPT","N/A "
"1623","0150811","201314","High Needs ","2012-13 ","CAPT","N/A "
"1624","0150811","201314","School ","2012-13 ","CAPT","N/A "
"1625","0151011","2013-14","","2009-10 ","CMT",""
"1626","0151011","2013-14","Black or African American ","2009-10 ","CMT","39.0 "
"1627","0151011","2013-14","Hispanic or Latino ","2009-10 ","CMT","40.1 "
"1628","0151011","2013-14","English Language Learners ","2009-10 ","CMT","30.0 "
"1629","0151011","2013-14","","2009-10 ","CMT",""
"1630","0151011","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","40.0 "
"1631","0151011","2013-14","Students with Disabilities ","2009-10 ","CMT","19.2 "
"1632","0151011","2013-14","","2010-11","CMT",""
"1633","0151011","2013-14","Black or African American ","2010-11","CMT","32.0"
"1634","0151011","2013-14","Hispanic or Latino ","2010-11","CMT","38.9"
"1635","0151011","2013-14","English Language Learners ","2010-11","CMT","29.6"
"1636","0151011","2013-14","","2010-11","CMT",""
"1637","0151011","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","37.3"
"1638","0151011","2013-14","Students with Disabilities ","2010-11","CMT","15.1"
"1639","0151011","2013-14","","2011-12 ","CMT",""
"1640","0151011","2013-14","Black or African American ","2011-12 ","CMT","40.1 "
"1641","0151011","2013-14","Hispanic or Latino ","2011-12 ","CMT","43.4 "
"1642","0151011","2013-14","English Language Learners ","2011-12 ","CMT","34.3 "
"1643","0151011","2013-14","","2011-12 ","CMT",""
"1644","0151011","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","42.6 "
"1645","0151011","2013-14","Students with Disabilities ","2011-12 ","CMT","21.5 "
"1646","0151011","2013-14","","2012-13 ","CMT",""
"1647","0151011","2013-14","Black or African American ","2012-13 ","CMT","38.7 "
"1648","0151011","2013-14","Hispanic or Latino ","2012-13 ","CMT","33.3 "
"1649","0151011","2013-14","English Language Learners ","2012-13 ","CMT","23.4 "
"1650","0151011","2013-14","","2012-13 ","CMT",""
"1651","0151011","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","35.8 "
"1652","0151011","2013-14","Students with Disabilities ","2012-13 ","CMT","15.7 "
"1653","0151111","2013-14","","2009-10 ","CMT",""
"1654","0151111","2013-14","Black or African American ","2009-10 ","CMT","70.5 "
"1655","0151111","2013-14","Hispanic or Latino ","2009-10 ","CMT","79.8 "
"1656","0151111","2013-14","English Language Learners ","2009-10 ","CMT",". "
"1657","0151111","2013-14","","2009-10 ","CMT",""
"1658","0151111","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","74.3 "
"1659","0151111","2013-14","Students with Disabilities ","2009-10 ","CMT","57.3 "
"1660","0151111","2013-14","","2010-11","CMT",""
"1661","0151111","2013-14","Black or African American ","2010-11","CMT","65.0"
"1662","0151111","2013-14","Hispanic or Latino ","2010-11","CMT","69.8"
"1663","0151111","2013-14","English Language Learners ","2010-11","CMT","."
"1664","0151111","2013-14","","2010-11","CMT",""
"1665","0151111","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","67.5"
"1666","0151111","2013-14","Students with Disabilities ","2010-11","CMT","36.5"
"1667","0151111","2013-14","","2011-12 ","CMT",""
"1668","0151111","2013-14","Black or African American ","2011-12 ","CMT","58.2 "
"1669","0151111","2013-14","Hispanic or Latino ","2011-12 ","CMT","59.7 "
"1670","0151111","2013-14","English Language Learners ","2011-12 ","CMT",". "
"1671","0151111","2013-14","","2011-12 ","CMT",""
"1672","0151111","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","59.5 "
"1673","0151111","2013-14","Students with Disabilities ","2011-12 ","CMT","24.7 "
"1674","0151111","2013-14","","2012-13 ","CMT",""
"1675","0151111","2013-14","Black or African American ","2012-13 ","CMT","48.8 "
"1676","0151111","2013-14","Hispanic or Latino ","2012-13 ","CMT","56.5 "
"1677","0151111","2013-14","English Language Learners ","2012-13 ","CMT",". "
"1678","0151111","2013-14","","2012-13 ","CMT",""
"1679","0151111","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","53.0 "
"1680","0151111","2013-14","Students with Disabilities ","2012-13 ","CMT",". "
"1681","0151211","2013-14","","2009-10 ","CMT",""
"1682","0151211","2013-14","Black or African American ","2009-10 ","CMT","47.7 "
"1683","0151211","2013-14","Hispanic or Latino ","2009-10 ","CMT","52.3 "
"1684","0151211","2013-14","English Language Learners ","2009-10 ","CMT",". "
"1685","0151211","2013-14","","2009-10 ","CMT",""
"1686","0151211","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","49.1 "
"1687","0151211","2013-14","Students with Disabilities ","2009-10 ","CMT","29.6 "
"1688","0151211","2013-14","","2010-11","CMT",""
"1689","0151211","2013-14","Black or African American ","2010-11","CMT","50.9"
"1690","0151211","2013-14","Hispanic or Latino ","2010-11","CMT","63.0"
"1691","0151211","2013-14","English Language Learners ","2010-11","CMT","."
"1692","0151211","2013-14","","2010-11","CMT",""
"1693","0151211","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","55.0"
"1694","0151211","2013-14","Students with Disabilities ","2010-11","CMT","33.5"
"1695","0151211","2013-14","","2011-12 ","CMT",""
"1696","0151211","2013-14","Black or African American ","2011-12 ","CMT","53.5 "
"1697","0151211","2013-14","Hispanic or Latino ","2011-12 ","CMT","52.1 "
"1698","0151211","2013-14","English Language Learners ","2011-12 ","CMT",". "
"1699","0151211","2013-14","","2011-12 ","CMT",""
"1700","0151211","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","54.3 "
"1701","0151211","2013-14","Students with Disabilities ","2011-12 ","CMT","28.5 "
"1702","0151211","2013-14","","2012-13 ","CMT",""
"1703","0151211","2013-14","Black or African American ","2012-13 ","CMT","57.0 "
"1704","0151211","2013-14","Hispanic or Latino ","2012-13 ","CMT","60.2 "
"1705","0151211","2013-14","English Language Learners ","2012-13 ","CMT",". "
"1706","0151211","2013-14","","2012-13 ","CMT",""
"1707","0151211","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","58.7 "
"1708","0151211","2013-14","Students with Disabilities ","2012-13 ","CMT",". "
"1709","0151311","2013-14","","2009-10 ","CMT",""
"1710","0151311","2013-14","Black or African American ","2009-10 ","CMT","65.8 "
"1711","0151311","2013-14","Hispanic or Latino ","2009-10 ","CMT","66.7 "
"1712","0151311","2013-14","English Language Learners ","2009-10 ","CMT",". "
"1713","0151311","2013-14","","2009-10 ","CMT",""
"1714","0151311","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","66.8 "
"1715","0151311","2013-14","Students with Disabilities ","2009-10 ","CMT","30.4 "
"1716","0151311","2013-14","","2010-11","CMT",""
"1717","0151311","2013-14","Black or African American ","2010-11","CMT","56.4"
"1718","0151311","2013-14","Hispanic or Latino ","2010-11","CMT","58.7"
"1719","0151311","2013-14","English Language Learners ","2010-11","CMT","."
"1720","0151311","2013-14","","2010-11","CMT",""
"1721","0151311","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","58.5"
"1722","0151311","2013-14","Students with Disabilities ","2010-11","CMT","22.6"
"1723","0151311","2013-14","","2011-12 ","CMT",""
"1724","0151311","2013-14","Black or African American ","2011-12 ","CMT","57.7 "
"1725","0151311","2013-14","Hispanic or Latino ","2011-12 ","CMT","62.3 "
"1726","0151311","2013-14","English Language Learners ","2011-12 ","CMT",". "
"1727","0151311","2013-14","","2011-12 ","CMT",""
"1728","0151311","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","60.4 "
"1729","0151311","2013-14","Students with Disabilities ","2011-12 ","CMT","17.8 "
"1730","0151311","2013-14","","2012-13 ","CMT",""
"1731","0151311","2013-14","Black or African American ","2012-13 ","CMT","56.4 "
"1732","0151311","2013-14","Hispanic or Latino ","2012-13 ","CMT","61.1 "
"1733","0151311","2013-14","English Language Learners ","2012-13 ","CMT",". "
"1734","0151311","2013-14","","2012-13 ","CMT",""
"1735","0151311","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","59.0 "
"1736","0151311","2013-14","Students with Disabilities ","2012-13 ","CMT","29.1 "
"1737","0151411","2013-14","","2009-10 ","CMT",""
"1738","0151411","2013-14","Black or African American ","2009-10 ","CMT","42.5 "
"1739","0151411","2013-14","Hispanic or Latino ","2009-10 ","CMT","40.3 "
"1740","0151411","2013-14","English Language Learners ","2009-10 ","CMT","30.3 "
"1741","0151411","2013-14","","2009-10 ","CMT",""
"1742","0151411","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","40.9 "
"1743","0151411","2013-14","Students with Disabilities ","2009-10 ","CMT","14.6 "
"1744","0151411","2013-14","","2010-11","CMT",""
"1745","0151411","2013-14","Black or African American ","2010-11","CMT","45.8"
"1746","0151411","2013-14","Hispanic or Latino ","2010-11","CMT","39.9"
"1747","0151411","2013-14","English Language Learners ","2010-11","CMT","30.2"
"1748","0151411","2013-14","","2010-11","CMT",""
"1749","0151411","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","41.5"
"1750","0151411","2013-14","Students with Disabilities ","2010-11","CMT","16.0"
"1751","0151411","2013-14","","2011-12 ","CMT",""
"1752","0151411","2013-14","Black or African American ","2011-12 ","CMT","44.4 "
"1753","0151411","2013-14","Hispanic or Latino ","2011-12 ","CMT","40.2 "
"1754","0151411","2013-14","English Language Learners ","2011-12 ","CMT","27.9 "
"1755","0151411","2013-14","","2011-12 ","CMT",""
"1756","0151411","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","41.8 "
"1757","0151411","2013-14","Students with Disabilities ","2011-12 ","CMT","12.2 "
"1758","0151411","2013-14","","2012-13 ","CMT",""
"1759","0151411","2013-14","Black or African American ","2012-13 ","CMT","45.8 "
"1760","0151411","2013-14","Hispanic or Latino ","2012-13 ","CMT","40.8 "
"1761","0151411","2013-14","English Language Learners ","2012-13 ","CMT","26.4 "
"1762","0151411","2013-14","","2012-13 ","CMT",""
"1763","0151411","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","42.8 "
"1764","0151411","2013-14","Students with Disabilities ","2012-13 ","CMT","13.5 "
"1765","0151511","201314","Black or African American ","2009-10 ","CMT","N/A "
"1766","0151511","201314","Hispanic or Latino ","2009-10 ","CMT","N/A "
"1767","0151511","201314","English Language Learners ","2009-10 ","CMT","N/A "
"1768","0151511","201314","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","N/A "
"1769","0151511","201314","Students with Disabilities ","2009-10 ","CMT","N/A "
"1770","0151511","201314","High Needs ","2009-10 ","CMT","N/A "
"1771","0151511","201314","School ","2009-10 ","CMT","N/A "
"1772","0151511","201314","Black or African American ","2010-11","CMT","N/A"
"1773","0151511","201314","Hispanic or Latino ","2010-11","CMT","N/A"
"1774","0151511","201314","English Language Learners ","2010-11","CMT","N/A"
"1775","0151511","201314","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","N/A"
"1776","0151511","201314","Students with Disabilities ","2010-11","CMT","N/A"
"1777","0151511","201314","High Needs ","2010-11","CMT","N/A"
"1778","0151511","201314","School ","2010-11","CMT","N/A"
"1779","0151511","201314","Black or African American ","2011-12 ","CMT","N/A "
"1780","0151511","201314","Hispanic or Latino ","2011-12 ","CMT","N/A "
"1781","0151511","201314","English Language Learners ","2011-12 ","CMT","N/A "
"1782","0151511","201314","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","N/A "
"1783","0151511","201314","Students with Disabilities ","2011-12 ","CMT","N/A "
"1784","0151511","201314","High Needs ","2011-12 ","CMT","N/A "
"1785","0151511","201314","School ","2011-12 ","CMT","N/A "
"1786","0151511","201314","Black or African American ","2012-13 ","CMT","N/A "
"1787","0151511","201314","Hispanic or Latino ","2012-13 ","CMT","N/A "
"1788","0151511","201314","English Language Learners ","2012-13 ","CMT","N/A "
"1789","0151511","201314","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","N/A "
"1790","0151511","201314","Students with Disabilities ","2012-13 ","CMT","N/A "
"1791","0151511","201314","High Needs ","2012-13 ","CMT","N/A "
"1792","0151511","201314","School ","2012-13 ","CMT","N/A "
"1793","0151511","201314","Black or African American ","2009-10 ","CAPT","N/A "
"1794","0151511","201314","Hispanic or Latino ","2009-10 ","CAPT","N/A "
"1795","0151511","201314","English Language Learners ","2009-10 ","CAPT","N/A "
"1796","0151511","201314","Eligible for Free or Reduced-Price Meals ","2009-10 ","CAPT","N/A "
"1797","0151511","201314","Students with Disabilities ","2009-10 ","CAPT","N/A "
"1798","0151511","201314","High Needs ","2009-10 ","CAPT","N/A "
"1799","0151511","201314","School ","2009-10 ","CAPT","N/A "
"1800","0151511","201314","Black or African American ","2010-11","CAPT","N/A"
"1801","0151511","201314","Hispanic or Latino ","2010-11","CAPT","N/A"
"1802","0151511","201314","English Language Learners ","2010-11","CAPT","N/A"
"1803","0151511","201314","Eligible for Free or Reduced-Price Meals ","2010-11","CAPT","N/A"
"1804","0151511","201314","Students with Disabilities ","2010-11","CAPT","N/A"
"1805","0151511","201314","High Needs ","2010-11","CAPT","N/A"
"1806","0151511","201314","School ","2010-11","CAPT","N/A"
"1807","0151511","201314","Black or African American ","2011-12 ","CAPT","N/A "
"1808","0151511","201314","Hispanic or Latino ","2011-12 ","CAPT","N/A "
"1809","0151511","201314","English Language Learners ","2011-12 ","CAPT","N/A "
"1810","0151511","201314","Eligible for Free or Reduced-Price Meals ","2011-12 ","CAPT","N/A "
"1811","0151511","201314","Students with Disabilities ","2011-12 ","CAPT","N/A "
"1812","0151511","201314","High Needs ","2011-12 ","CAPT","N/A "
"1813","0151511","201314","School ","2011-12 ","CAPT","N/A "
"1814","0151511","201314","Black or African American ","2012-13 ","CAPT","N/A "
"1815","0151511","201314","Hispanic or Latino ","2012-13 ","CAPT","N/A "
"1816","0151511","201314","English Language Learners ","2012-13 ","CAPT","N/A "
"1817","0151511","201314","Eligible for Free or Reduced-Price Meals ","2012-13 ","CAPT","N/A "
"1818","0151511","201314","Students with Disabilities ","2012-13 ","CAPT","N/A "
"1819","0151511","201314","High Needs ","2012-13 ","CAPT","N/A "
"1820","0151511","201314","School ","2012-13 ","CAPT","N/A "
"1821","0151611","201314","Black or African American ","2009-10 ","CMT","N/A "
"1822","0151611","201314","Hispanic or Latino ","2009-10 ","CMT","N/A "
"1823","0151611","201314","English Language Learners ","2009-10 ","CMT","N/A "
"1824","0151611","201314","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","N/A "
"1825","0151611","201314","Students with Disabilities ","2009-10 ","CMT","N/A "
"1826","0151611","201314","High Needs ","2009-10 ","CMT","N/A "
"1827","0151611","201314","School ","2009-10 ","CMT","N/A "
"1828","0151611","201314","Black or African American ","2010-11","CMT","N/A"
"1829","0151611","201314","Hispanic or Latino ","2010-11","CMT","N/A"
"1830","0151611","201314","English Language Learners ","2010-11","CMT","N/A"
"1831","0151611","201314","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","N/A"
"1832","0151611","201314","Students with Disabilities ","2010-11","CMT","N/A"
"1833","0151611","201314","High Needs ","2010-11","CMT","N/A"
"1834","0151611","201314","School ","2010-11","CMT","N/A"
"1835","0151611","201314","Black or African American ","2011-12 ","CMT","N/A "
"1836","0151611","201314","Hispanic or Latino ","2011-12 ","CMT","N/A "
"1837","0151611","201314","English Language Learners ","2011-12 ","CMT","N/A "
"1838","0151611","201314","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","N/A "
"1839","0151611","201314","Students with Disabilities ","2011-12 ","CMT","N/A "
"1840","0151611","201314","High Needs ","2011-12 ","CMT","N/A "
"1841","0151611","201314","School ","2011-12 ","CMT","N/A "
"1842","0151611","201314","Black or African American ","2012-13 ","CMT","N/A "
"1843","0151611","201314","Hispanic or Latino ","2012-13 ","CMT","N/A "
"1844","0151611","201314","English Language Learners ","2012-13 ","CMT","N/A "
"1845","0151611","201314","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","N/A "
"1846","0151611","201314","Students with Disabilities ","2012-13 ","CMT","N/A "
"1847","0151611","201314","High Needs ","2012-13 ","CMT","N/A "
"1848","0151611","201314","School ","2012-13 ","CMT","N/A "
"1849","0151611","201314","Black or African American ","2009-10 ","CAPT","N/A "
"1850","0151611","201314","Hispanic or Latino ","2009-10 ","CAPT","N/A "
"1851","0151611","201314","English Language Learners ","2009-10 ","CAPT","N/A "
"1852","0151611","201314","Eligible for Free or Reduced-Price Meals ","2009-10 ","CAPT","N/A "
"1853","0151611","201314","Students with Disabilities ","2009-10 ","CAPT","N/A "
"1854","0151611","201314","High Needs ","2009-10 ","CAPT","N/A "
"1855","0151611","201314","School ","2009-10 ","CAPT","N/A "
"1856","0151611","201314","Black or African American ","2010-11","CAPT","N/A"
"1857","0151611","201314","Hispanic or Latino ","2010-11","CAPT","N/A"
"1858","0151611","201314","English Language Learners ","2010-11","CAPT","N/A"
"1859","0151611","201314","Eligible for Free or Reduced-Price Meals ","2010-11","CAPT","N/A"
"1860","0151611","201314","Students with Disabilities ","2010-11","CAPT","N/A"
"1861","0151611","201314","High Needs ","2010-11","CAPT","N/A"
"1862","0151611","201314","School ","2010-11","CAPT","N/A"
"1863","0151611","201314","Black or African American ","2011-12 ","CAPT","N/A "
"1864","0151611","201314","Hispanic or Latino ","2011-12 ","CAPT","N/A "
"1865","0151611","201314","English Language Learners ","2011-12 ","CAPT","N/A "
"1866","0151611","201314","Eligible for Free or Reduced-Price Meals ","2011-12 ","CAPT","N/A "
"1867","0151611","201314","Students with Disabilities ","2011-12 ","CAPT","N/A "
"1868","0151611","201314","High Needs ","2011-12 ","CAPT","N/A "
"1869","0151611","201314","School ","2011-12 ","CAPT","N/A "
"1870","0151611","201314","Black or African American ","2012-13 ","CAPT","N/A "
"1871","0151611","201314","Hispanic or Latino ","2012-13 ","CAPT","N/A "
"1872","0151611","201314","English Language Learners ","2012-13 ","CAPT","N/A "
"1873","0151611","201314","Eligible for Free or Reduced-Price Meals ","2012-13 ","CAPT","N/A "
"1874","0151611","201314","Students with Disabilities ","2012-13 ","CAPT","N/A "
"1875","0151611","201314","High Needs ","2012-13 ","CAPT","N/A "
"1876","0151611","201314","School ","2012-13 ","CAPT","N/A "
"1877","0151711","2013-14","","2009-10 ","CMT",""
"1878","0151711","2013-14","Black or African American ","2009-10 ","CMT","79.2 "
"1879","0151711","2013-14","Hispanic or Latino ","2009-10 ","CMT","79.7 "
"1880","0151711","2013-14","English Language Learners ","2009-10 ","CMT",". "
"1881","0151711","2013-14","","2009-10 ","CMT",""
"1882","0151711","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","80.4 "
"1883","0151711","2013-14","Students with Disabilities ","2009-10 ","CMT",". "
"1884","0151711","2013-14","","2010-11","CMT",""
"1885","0151711","2013-14","Black or African American ","2010-11","CMT","75.9"
"1886","0151711","2013-14","Hispanic or Latino ","2010-11","CMT","76.9"
"1887","0151711","2013-14","English Language Learners ","2010-11","CMT","."
"1888","0151711","2013-14","","2010-11","CMT",""
"1889","0151711","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","78.6"
"1890","0151711","2013-14","Students with Disabilities ","2010-11","CMT","."
"1891","0151711","2013-14","","2011-12 ","CMT",""
"1892","0151711","2013-14","Black or African American ","2011-12 ","CMT","75.8 "
"1893","0151711","2013-14","Hispanic or Latino ","2011-12 ","CMT","80.8 "
"1894","0151711","2013-14","English Language Learners ","2011-12 ","CMT",". "
"1895","0151711","2013-14","","2011-12 ","CMT",""
"1896","0151711","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","80.2 "
"1897","0151711","2013-14","Students with Disabilities ","2011-12 ","CMT",". "
"1898","0151711","2013-14","","2012-13 ","CMT",""
"1899","0151711","2013-14","Black or African American ","2012-13 ","CMT","80.4 "
"1900","0151711","2013-14","Hispanic or Latino ","2012-13 ","CMT","80.4 "
"1901","0151711","2013-14","English Language Learners ","2012-13 ","CMT",". "
"1902","0151711","2013-14","","2012-13 ","CMT",""
"1903","0151711","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","82.4 "
"1904","0151711","2013-14","Students with Disabilities ","2012-13 ","CMT",". "
"1905","0152011","2013-14","","2009-10 ","CMT",""
"1906","0152011","2013-14","Black or African American ","2009-10 ","CMT","60.6 "
"1907","0152011","2013-14","Hispanic or Latino ","2009-10 ","CMT","71.0 "
"1908","0152011","2013-14","English Language Learners ","2009-10 ","CMT","55.6 "
"1909","0152011","2013-14","","2009-10 ","CMT",""
"1910","0152011","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","66.8 "
"1911","0152011","2013-14","Students with Disabilities ","2009-10 ","CMT","52.2 "
"1912","0152011","2013-14","","2010-11","CMT",""
"1913","0152011","2013-14","Black or African American ","2010-11","CMT","59.9"
"1914","0152011","2013-14","Hispanic or Latino ","2010-11","CMT","69.8"
"1915","0152011","2013-14","English Language Learners ","2010-11","CMT","54.4"
"1916","0152011","2013-14","","2010-11","CMT",""
"1917","0152011","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","66.7"
"1918","0152011","2013-14","Students with Disabilities ","2010-11","CMT","44.9"
"1919","0152011","2013-14","","2011-12 ","CMT",""
"1920","0152011","2013-14","Black or African American ","2011-12 ","CMT","61.7 "
"1921","0152011","2013-14","Hispanic or Latino ","2011-12 ","CMT","68.4 "
"1922","0152011","2013-14","English Language Learners ","2011-12 ","CMT","54.3 "
"1923","0152011","2013-14","","2011-12 ","CMT",""
"1924","0152011","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","66.9 "
"1925","0152011","2013-14","Students with Disabilities ","2011-12 ","CMT","46.9 "
"1926","0152011","2013-14","","2012-13 ","CMT",""
"1927","0152011","2013-14","Black or African American ","2012-13 ","CMT","61.2 "
"1928","0152011","2013-14","Hispanic or Latino ","2012-13 ","CMT","65.0 "
"1929","0152011","2013-14","English Language Learners ","2012-13 ","CMT","54.3 "
"1930","0152011","2013-14","","2012-13 ","CMT",""
"1931","0152011","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","63.7 "
"1932","0152011","2013-14","Students with Disabilities ","2012-13 ","CMT","46.1 "
"1933","0152111","2013-14","","2009-10 ","CMT",""
"1934","0152111","2013-14","Black or African American ","2009-10 ","CMT","63.6 "
"1935","0152111","2013-14","Hispanic or Latino ","2009-10 ","CMT","64.9 "
"1936","0152111","2013-14","English Language Learners ","2009-10 ","CMT",". "
"1937","0152111","2013-14","","2009-10 ","CMT",""
"1938","0152111","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","65.8 "
"1939","0152111","2013-14","Students with Disabilities ","2009-10 ","CMT",". "
"1940","0152111","2013-14","","2010-11","CMT",""
"1941","0152111","2013-14","Black or African American ","2010-11","CMT","59.0"
"1942","0152111","2013-14","Hispanic or Latino ","2010-11","CMT","71.3"
"1943","0152111","2013-14","English Language Learners ","2010-11","CMT","."
"1944","0152111","2013-14","","2010-11","CMT",""
"1945","0152111","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","64.3"
"1946","0152111","2013-14","Students with Disabilities ","2010-11","CMT","."
"1947","0152111","2013-14","","2011-12 ","CMT",""
"1948","0152111","2013-14","Black or African American ","2011-12 ","CMT","66.1 "
"1949","0152111","2013-14","Hispanic or Latino ","2011-12 ","CMT","74.4 "
"1950","0152111","2013-14","English Language Learners ","2011-12 ","CMT",". "
"1951","0152111","2013-14","","2011-12 ","CMT",""
"1952","0152111","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","70.9 "
"1953","0152111","2013-14","Students with Disabilities ","2011-12 ","CMT",". "
"1954","0152111","2013-14","","2012-13 ","CMT",""
"1955","0152111","2013-14","Black or African American ","2012-13 ","CMT","59.8 "
"1956","0152111","2013-14","Hispanic or Latino ","2012-13 ","CMT","69.5 "
"1957","0152111","2013-14","English Language Learners ","2012-13 ","CMT",". "
"1958","0152111","2013-14","","2012-13 ","CMT",""
"1959","0152111","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","64.5 "
"1960","0152111","2013-14","Students with Disabilities ","2012-13 ","CMT",". "
"1961","0152211","2013-14","","2009-10 ","CMT",""
"1962","0152211","2013-14","Black or African American ","2009-10 ","CMT","50.8 "
"1963","0152211","2013-14","Hispanic or Latino ","2009-10 ","CMT","49.2 "
"1964","0152211","2013-14","English Language Learners ","2009-10 ","CMT",". "
"1965","0152211","2013-14","","2009-10 ","CMT",""
"1966","0152211","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","50.6 "
"1967","0152211","2013-14","Students with Disabilities ","2009-10 ","CMT","15.6 "
"1968","0152211","2013-14","","2010-11","CMT",""
"1969","0152211","2013-14","Black or African American ","2010-11","CMT","43.7"
"1970","0152211","2013-14","Hispanic or Latino ","2010-11","CMT","52.3"
"1971","0152211","2013-14","English Language Learners ","2010-11","CMT","."
"1972","0152211","2013-14","","2010-11","CMT",""
"1973","0152211","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","47.7"
"1974","0152211","2013-14","Students with Disabilities ","2010-11","CMT","12.6"
"1975","0152211","2013-14","","2011-12 ","CMT",""
"1976","0152211","2013-14","Black or African American ","2011-12 ","CMT","50.1 "
"1977","0152211","2013-14","Hispanic or Latino ","2011-12 ","CMT","52.4 "
"1978","0152211","2013-14","English Language Learners ","2011-12 ","CMT",". "
"1979","0152211","2013-14","","2011-12 ","CMT",""
"1980","0152211","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","51.0 "
"1981","0152211","2013-14","Students with Disabilities ","2011-12 ","CMT","31.1 "
"1982","0152211","2013-14","","2012-13 ","CMT",""
"1983","0152211","2013-14","Black or African American ","2012-13 ","CMT","47.9 "
"1984","0152211","2013-14","Hispanic or Latino ","2012-13 ","CMT","49.4 "
"1985","0152211","2013-14","English Language Learners ","2012-13 ","CMT","26.8 "
"1986","0152211","2013-14","","2012-13 ","CMT",""
"1987","0152211","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","47.9 "
"1988","0152211","2013-14","Students with Disabilities ","2012-13 ","CMT","28.1 "
"1989","0152511","2013-14","","2009-10 ","CMT",""
"1990","0152511","2013-14","Black or African American ","2009-10 ","CMT","52.5 "
"1991","0152511","2013-14","Hispanic or Latino ","2009-10 ","CMT","57.5 "
"1992","0152511","2013-14","English Language Learners ","2009-10 ","CMT","37.3 "
"1993","0152511","2013-14","","2009-10 ","CMT",""
"1994","0152511","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","56.0 "
"1995","0152511","2013-14","Students with Disabilities ","2009-10 ","CMT","32.0 "
"1996","0152511","2013-14","","2010-11","CMT",""
"1997","0152511","2013-14","Black or African American ","2010-11","CMT","53.5"
"1998","0152511","2013-14","Hispanic or Latino ","2010-11","CMT","57.5"
"1999","0152511","2013-14","English Language Learners ","2010-11","CMT","32.0"
"2000","0152511","2013-14","","2010-11","CMT",""
"2001","0152511","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","56.2"
"2002","0152511","2013-14","Students with Disabilities ","2010-11","CMT","34.0"
"2003","0152511","2013-14","","2011-12 ","CMT",""
"2004","0152511","2013-14","Black or African American ","2011-12 ","CMT","54.8 "
